valid_atom_loss,epoch,records,valid_accuracy,_timestamp,train_loss,valid_loss,_step,valid_noise_accuracy,valid_noise_loss,train_accuracy,_runtime,valid_atom_accuracy
,,7521336.0,,1727166933.0991554,0.002262383233755827,,8215,,,0.9995833333333334,14027.06793141365,
,,7522704.0,,1727166934.2716007,0.0038613146170973778,,8216,,,0.9992690058479532,14028.240376710892,
,878.0,,,1727166934.6515548,0.0021430622285404126,,8217,,,0.9997665732959851,14028.620330810547,
,,7525104.0,,1727166940.2492278,0.00249174190685153,,8218,,,0.9995833333333334,14034.218003749847,
,,7527504.0,,1727166941.9981854,0.0037659008521586657,,8219,,,0.9995833333333334,14035.96696138382,
,,7529904.0,,1727166943.743687,0.0031617581844329834,,8220,,,0.9991666666666666,14037.71246290207,
,,7531272.0,,1727166944.9177508,0.005586749874055386,,8221,,,0.9985380116959064,14038.886526823044,
,879.0,,,1727166945.2834618,0.0035304897399593134,,8222,,,0.9992997198879552,14039.252237796783,
,,7533672.0,,1727166950.8391516,0.003214227966964245,,8223,,,0.9995833333333334,14044.80792760849,
,,7536072.0,,1727166952.5855432,0.003420913591980934,,8224,,,0.99875,14046.554319143295,
,,7538472.0,,1727166954.326112,0.005467860493808985,,8225,,,0.9983333333333333,14048.294888019562,
,,7539840.0,,1727166955.4986398,0.008315752260386944,,8226,,,0.9985380116959064,14049.467415809631,
,880.0,,,1727166955.8897002,0.004717921804250623,,8227,,,0.9988328664799253,14049.858476161957,
,,7542240.0,,1727166961.7390783,0.0023291881661862135,,8228,,,0.9995833333333334,14055.707854270935,
,,7544640.0,,1727166963.644779,0.0026563797146081924,,8229,,,0.9991666666666666,14057.613554954529,
,,7547040.0,,1727166965.3869634,0.006985081825405359,,8230,,,0.9975,14059.355739355087,
,,7548408.0,,1727166966.5641527,0.006555211264640093,,8231,,,0.9985380116959064,14060.532928705215,
,881.0,,,1727166966.9623888,0.004399753536987288,,8232,,,0.9987161531279178,14060.931164741516,
,,7550808.0,,1727166972.5166926,0.0066191162914037704,,8233,,,0.9970833333333333,14066.485468626022,
,,7553208.0,,1727166974.2643573,0.007220009807497263,,8234,,,0.9975,14068.23313331604,
,,7555608.0,,1727166976.0088582,0.005021439399570227,,8235,,,0.9983333333333333,14069.977634191513,
,,7556976.0,,1727166977.1864007,0.005666062701493502,,8236,,,0.9978070175438597,14071.155176639557,
,882.0,,,1727166977.5823257,0.006187737041546935,,8237,,,0.9976657329598506,14071.55110168457,
,,7559376.0,,1727166983.1786778,0.005365222692489624,,8238,,,0.9983333333333333,14077.147453784943,
,,7561776.0,,1727166984.9260046,0.006606225855648518,,8239,,,0.99875,14078.894780635834,
,,7564176.0,,1727166986.6722808,0.005806263070553541,,8240,,,0.9983333333333333,14080.641056776047,
,,7565544.0,,1727166987.847878,0.007969544269144535,,8241,,,0.9970760233918129,14081.816653966904,
,883.0,,,1727166988.2333536,0.006252199398348478,,8242,,,0.998249299719888,14082.202129602432,
,,7567944.0,,1727166993.832373,0.0038973845075815916,,8243,,,0.99875,14087.801148891449,
,,7570344.0,,1727166995.583186,0.008943156339228153,,8244,,,0.9975,14089.551961898804,
,,7572744.0,,1727166997.3327432,0.016110416501760483,,8245,,,0.9966666666666667,14091.301519155502,
,,7574112.0,,1727166998.50991,0.008370558731257915,,8246,,,0.9970760233918129,14092.478686094284,
,884.0,,,1727166998.8889828,0.00944598762615889,,8247,,,0.9975490196078431,14092.857758760452,
,,7576512.0,,1727167004.4730911,0.0035594499204307795,,8248,,,1.0,14098.441867113113,
,,7578912.0,,1727167006.2209868,0.004973887000232935,,8249,,,0.9983333333333333,14100.189762830734,
,,7581312.0,,1727167007.9663148,0.015068848617374897,,8250,,,0.9958333333333333,14101.935090780258,
,,7582680.0,,1727167009.1397772,0.014145592227578163,,8251,,,0.9963450292397661,14103.108553171158,
,885.0,,,1727167009.517323,0.008869796388727777,,8252,,,0.9977824463118581,14103.486099004745,
,,7585080.0,,1727167015.082329,0.005717954598367214,,8253,,,0.99875,14109.05110502243,
,,7587480.0,,1727167016.8341978,0.0055542332120239735,,8254,,,0.9983333333333333,14110.802973747253,
,,7589880.0,,1727167018.5760858,0.01399593148380518,,8255,,,0.9958333333333333,14112.544861793518,
,,7591248.0,,1727167019.7535207,0.008786124177277088,,8256,,,0.9978070175438597,14113.722296714783,
,886.0,,,1727167020.1332645,0.008480731113513811,,8257,,,0.9976657329598506,14114.102040529251,
,,7593648.0,,1727167025.7063308,0.011582526378333569,,8258,,,0.9983333333333333,14119.67510676384,
,,7596048.0,,1727167027.4574168,0.019455455243587494,,8259,,,0.9958333333333333,14121.426192760468,
,,7598448.0,,1727167029.2036304,0.009974705055356026,,8260,,,0.9970833333333333,14123.172406435013,
,,7599816.0,,1727167030.3797596,0.03224199637770653,,8261,,,0.9912280701754386,14124.34853553772,
,887.0,,,1727167030.756045,0.016636029303240842,,8262,,,0.9961484593837535,14124.724821090698,
,,7602216.0,,1727167035.923104,0.009555083699524403,,8263,,,0.9975,14129.8918800354,
,,7604616.0,,1727167037.6720095,0.006516709458082914,,8264,,,0.9979166666666667,14131.640785455704,
,,7607016.0,,1727167039.415453,0.01953398808836937,,8265,,,0.9945833333333334,14133.384228944778,
,,7608384.0,,1727167040.5931861,0.035831425338983536,,8266,,,0.9926900584795322,14134.561962127686,
,888.0,,,1727167040.8755407,0.015694592069803167,,8267,,,0.996031746031746,14134.844316720963,
,,7610784.0,,1727167046.432552,0.008777477778494358,,8268,,,0.9975,14140.401328086853,
,,7613184.0,,1727167048.1842613,0.016590435057878494,,8269,,,0.995,14142.153037309647,
,,7615584.0,,1727167049.93129,0.02523702196776867,,8270,,,0.9920833333333333,14143.900065898895,
,,7616952.0,,1727167051.109717,0.02118433080613613,,8271,,,0.9948830409356725,14145.078492879868,
,889.0,,,1727167051.4917877,0.017557423911383506,,8272,,,0.9948646125116714,14145.460563659668,
,,7619352.0,,1727167057.024587,0.010825226083397865,,8273,,,0.9958333333333333,14150.993362903595,
,,7621752.0,,1727167058.7700381,0.024628417566418648,,8274,,,0.9945833333333334,14152.738814115524,
,,7624152.0,,1727167060.5148551,0.03238551691174507,,8275,,,0.9916666666666667,14154.483631134033,
,,7625520.0,,1727167061.6873102,0.03755887597799301,,8276,,,0.9912280701754386,14155.656086206436,
,890.0,,,1727167062.0616925,0.024999361307848068,,8277,,,0.9935807656395892,14156.030468463898,
,,7627920.0,,1727167067.644511,0.00957734975963831,,8278,,,0.9970833333333333,14161.613286972046,
,,7630320.0,,1727167069.3943245,0.00969007983803749,,8279,,,0.9970833333333333,14163.363100528717,
,,7632720.0,,1727167071.1404243,0.012118413113057613,,8280,,,0.9958333333333333,14165.109200239182,
,,7634088.0,,1727167072.316112,0.024912115186452866,,8281,,,0.9912280701754386,14166.284888029099,
,891.0,,,1727167072.6939094,0.012769117189639089,,8282,,,0.9957983193277311,14166.662685394287,
,,7636488.0,,1727167078.2575378,0.014271944761276245,,8283,,,0.9966666666666667,14172.226313829422,
,,7638888.0,,1727167080.0065835,0.017486494034528732,,8284,,,0.9945833333333334,14173.97535943985,
,,7641288.0,,1727167081.7512684,0.018770186230540276,,8285,,,0.9958333333333333,14175.720044374466,
,,7642656.0,,1727167082.9256399,0.05071409046649933,,8286,,,0.9890350877192983,14176.894415855408,
,892.0,,,1727167083.3129163,0.02225088419950977,,8287,,,0.9946311858076564,14177.281692266464,
,,7645056.0,,1727167088.8587823,0.01073257252573967,,8288,,,0.9966666666666667,14182.827558279037,
,,7647456.0,,1727167090.60152,0.02186577394604683,,8289,,,0.995,14184.570296049118,
,,7649856.0,,1727167092.3349006,0.02385971136391163,,8290,,,0.9920833333333333,14186.303676605225,
,,7651224.0,,1727167093.508651,0.019933145493268967,,8291,,,0.9948830409356725,14187.477427005768,
,893.0,,,1727167093.9444337,0.018997185088756707,,8292,,,0.9946311858076564,14187.913209676743,
,,7653624.0,,1727167099.1444614,0.020091690123081207,,8293,,,0.9925,14193.113237380981,
,,7656024.0,,1727167100.8919106,0.022403256967663765,,8294,,,0.99375,14194.860686540604,
,,7658424.0,,1727167102.6377747,0.020600074902176857,,8295,,,0.9933333333333333,14196.606550693512,
,,7659792.0,,1727167103.815253,0.021737944334745407,,8296,,,0.9897660818713451,14197.784029006958,
,894.0,,,1727167104.1010652,0.021144439849783394,,8297,,,0.9926470588235294,14198.06984114647,
,,7662192.0,,1727167109.681069,0.013158819638192654,,8298,,,0.9970833333333333,14203.649844884872,
,,7664592.0,,1727167111.4258852,0.009464598260819912,,8299,,,0.9975,14205.394661188126,
,,7666992.0,,1727167113.167766,0.030985206365585327,,8300,,,0.9916666666666667,14207.136542081833,
,,7668360.0,,1727167114.3444085,0.042521487921476364,,8301,,,0.9875730994152047,14208.31318449974,
,895.0,,,1727167114.7429755,0.02180556649295222,,8302,,,0.9941643323996265,14208.711751461029,
,,7670760.0,,1727167120.3036828,0.021033478900790215,,8303,,,0.9920833333333333,14214.272458791733,
,,7673160.0,,1727167122.049271,0.026387609541416168,,8304,,,0.99125,14216.018047094345,
,,7675560.0,,1727167123.795005,0.034155186265707016,,8305,,,0.9904166666666666,14217.76378107071,
,,7676928.0,,1727167124.9706428,0.0533427968621254,,8306,,,0.9861111111111112,14218.939418792725,
,896.0,,,1727167125.3417664,0.03136741426311621,,8307,,,0.9904295051353875,14219.310542345047,
,,7679328.0,,1727167130.9180198,0.012825213372707367,,8308,,,0.9970833333333333,14224.886795759201,
,,7681728.0,,1727167132.6632469,0.06293847411870956,,8309,,,0.9825,14226.632022857666,
,,7684128.0,,1727167134.4096134,0.03845237195491791,,8310,,,0.9879166666666667,14228.37838935852,
,,7685496.0,,1727167135.581477,0.044951554387807846,,8311,,,0.9853801169590644,14229.550252914429,
,897.0,,,1727167135.9595766,0.03917043289842726,,8312,,,0.988562091503268,14229.928352594376,
,,7687896.0,,1727167141.5308871,0.03658650442957878,,8313,,,0.99125,14235.499663114548,
,,7690296.0,,1727167143.2799392,0.03220184147357941,,8314,,,0.99125,14237.248715162277,
,,7692696.0,,1727167145.0295153,0.03467688709497452,,8315,,,0.9883333333333333,14238.998291254044,
,,7694064.0,,1727167146.2044108,0.05187409371137619,,8316,,,0.9824561403508771,14240.173186779022,
,898.0,,,1727167146.583223,0.03726427630633533,,8317,,,0.9890289449112979,14240.551999092102,
,,7696464.0,,1727167152.139004,0.019914928823709488,,8318,,,0.99375,14246.107779979706,
,,7698864.0,,1727167153.896985,0.039941344410181046,,8319,,,0.9904166666666666,14247.865761041641,
,,7701264.0,,1727167155.645319,0.03631684184074402,,8320,,,0.9879166666666667,14249.61409497261,
,,7702632.0,,1727167156.8222833,0.050131574273109436,,8321,,,0.9883040935672515,14250.7910592556,
,899.0,,,1727167157.2015243,0.03494344885442771,,8322,,,0.99031279178338,14251.170300245285,
,,7705032.0,,1727167162.7811015,0.014790716581046581,,8323,,,0.9966666666666667,14256.74987745285,
,,7707432.0,,1727167164.5323112,0.031092733144760132,,8324,,,0.9879166666666667,14258.50108718872,
,,7709832.0,,1727167166.2776275,0.04815373197197914,,8325,,,0.9866666666666667,14260.246403455734,
,,7711200.0,,1727167167.454752,0.042889006435871124,,8326,,,0.9890350877192983,14261.423527956009,
,900.0,,,1727167167.8403382,0.03318877181126958,,8327,,,0.9901960784313726,14261.809114217758,
,,7704775.0,0.45870275314979003,1727167172.2780437,,3.7906131744384766,8328,,,,14266.246819734573,
,900.0,,0.45870275314979003,1727167172.55274,,3.7906131744384766,8329,,,,14266.521516084671,
4.914829730987549,,7705032.0,,1727167177.674543,,,8330,,,,14271.643318891525,0.3458333333333333
4.8739728927612305,,7707432.0,,1727167178.9504876,,,8331,,,,14272.919263601303,0.3570833333333333
5.018139362335205,,7709832.0,,1727167180.2710905,,,8332,,,,14274.239866495132,0.3358333333333333
4.974199295043945,,7712232.0,,1727167181.5158107,,,8333,,,,14275.484586715698,0.3433333333333333
4.899206638336182,,7714632.0,,1727167182.8011868,,,8334,,,,14276.769962787628,0.34875
4.825237274169922,,7717032.0,,1727167184.2461476,,,8335,,,,14278.214923620224,0.35583333333333333
5.155895709991455,,7719432.0,,1727167185.3921611,,,8336,,,,14279.36093711853,0.3258333333333333
4.7934770584106445,,7721832.0,,1727167186.6560032,,,8337,,,,14280.624779224396,0.36
4.956264495849609,,7724232.0,,1727167187.7998953,,,8338,,,,14281.768671274185,0.3375
4.9841532707214355,,7726632.0,,1727167189.0536547,,,8339,,,,14283.02243065834,0.33875
5.000420093536377,,7729032.0,,1727167190.3140512,,,8340,,,,14284.2828271389,0.33708333333333335
5.017718315124512,,7731432.0,,1727167191.571076,,,8341,,,,14285.539851903915,0.3329166666666667
4.951274394989014,,7733832.0,,1727167192.8339627,,,8342,,,,14286.802738666534,0.33791666666666664
4.911989212036133,,7736232.0,,1727167193.976821,,,8343,,,,14287.945596933365,0.34708333333333335
4.867903232574463,,7738632.0,,1727167195.1155422,,,8344,,,,14289.08431816101,0.34291666666666665
4.8958210945129395,,7741032.0,,1727167196.2521555,,,8345,,,,14290.220931529999,0.34708333333333335
4.911802768707275,,7743432.0,,1727167197.3910022,,,8346,,,,14291.359778165817,0.33875
4.887551307678223,,7745832.0,,1727167198.5386434,,,8347,,,,14292.507419347763,0.3541666666666667
4.988840103149414,,7748232.0,,1727167199.676875,,,8348,,,,14293.645651102066,0.32958333333333334
4.862985610961914,,7750632.0,,1727167200.8193555,,,8349,,,,14294.788131475449,0.35583333333333333
5.0244269371032715,,7753032.0,,1727167201.9578283,,,8350,,,,14295.926604270935,0.33541666666666664
4.9351654052734375,,7755432.0,,1727167203.0957932,,,8351,,,,14297.064569234848,0.34458333333333335
4.933279037475586,,7757832.0,,1727167204.2439268,,,8352,,,,14298.21270275116,0.345
4.8765177726745605,,7760232.0,,1727167205.3806477,,,8353,,,,14299.349423646927,0.3441666666666667
4.892817974090576,,7762632.0,,1727167206.5195723,,,8354,,,,14300.48834824562,0.3441666666666667
4.863135814666748,,7765032.0,,1727167207.6652164,,,8355,,,,14301.633992433548,0.355
4.876238822937012,,7767432.0,,1727167208.808829,,,8356,,,,14302.777605056763,0.35333333333333333
4.938811302185059,,7769832.0,,1727167209.943879,,,8357,,,,14303.912654876709,0.3425
4.940656661987305,,7772232.0,,1727167211.0848742,,,8358,,,,14305.053650140762,0.3383333333333333
4.804231643676758,,7774632.0,,1727167212.2265537,,,8359,,,,14306.195329666138,0.3441666666666667
4.844970703125,,7777032.0,,1727167213.3638568,,,8360,,,,14307.332632780075,0.3541666666666667
4.86815881729126,,7779432.0,,1727167214.4984844,,,8361,,,,14308.467260360718,0.3383333333333333
5.007722854614258,,7781832.0,,1727167215.6441839,,,8362,,,,14309.612959861755,0.33166666666666667
5.0442047119140625,,7784232.0,,1727167216.7914646,,,8363,,,,14310.76024055481,0.3275
4.774676322937012,,7786632.0,,1727167217.9360428,,,8364,,,,14311.90481877327,0.3516666666666667
4.74910306930542,,7789032.0,,1727167219.0760944,,,8365,,,,14313.044870376587,0.3570833333333333
5.047621250152588,,7791432.0,,1727167220.2163026,,,8366,,,,14314.18507862091,0.3329166666666667
4.902411937713623,,7793832.0,,1727167221.3554175,,,8367,,,,14315.32419347763,0.34208333333333335
4.813666343688965,,7796232.0,,1727167222.498454,,,8368,,,,14316.467230081558,0.35
4.838628768920898,,7798632.0,,1727167223.6425712,,,8369,,,,14317.611347198486,0.3541666666666667
5.027965545654297,,7801032.0,,1727167224.77912,,,8370,,,,14318.74789595604,0.33458333333333334
5.023940086364746,,7803432.0,,1727167225.9136748,,,8371,,,,14319.882450819016,0.32958333333333334
4.8751091957092285,,7805832.0,,1727167227.0528185,,,8372,,,,14321.021594524384,0.3441666666666667
4.9502973556518555,,7808232.0,,1727167228.1914532,,,8373,,,,14322.160229206085,0.3358333333333333
5.001685619354248,,7810632.0,,1727167229.3353355,,,8374,,,,14323.304111480713,0.34708333333333335
5.003799915313721,,7813032.0,,1727167230.4757757,,,8375,,,,14324.444551706314,0.3333333333333333
4.928246021270752,,7815432.0,,1727167231.6148975,,,8376,,,,14325.583673477173,0.3329166666666667
4.946970462799072,,7817832.0,,1727167232.7557244,,,8377,,,,14326.72450041771,0.33625
5.029117584228516,,7820232.0,,1727167233.8968437,,,8378,,,,14327.865619659424,0.34208333333333335
4.8900041580200195,,7822632.0,,1727167235.0383048,,,8379,,,,14329.00708079338,0.35041666666666665
5.0120930671691895,,7825032.0,,1727167236.1863563,,,8380,,,,14330.155132293701,0.34208333333333335
5.006041049957275,,7827432.0,,1727167237.331627,,,8381,,,,14331.300402879715,0.3279166666666667
5.025284767150879,,7829832.0,,1727167238.4700902,,,8382,,,,14332.438866138458,0.3408333333333333
4.854083061218262,,7832232.0,,1727167239.6138778,,,8383,,,,14333.58265376091,0.33958333333333335
4.948079586029053,,7834632.0,,1727167240.7593548,,,8384,,,,14334.728130817413,0.34208333333333335
5.028997898101807,,7837032.0,,1727167241.909965,,,8385,,,,14335.878741025925,0.33958333333333335
4.946061611175537,,7839432.0,,1727167243.0601647,,,8386,,,,14337.028940677643,0.34208333333333335
4.9221601486206055,,7841832.0,,1727167244.1995206,,,8387,,,,14338.168296575546,0.3329166666666667
4.913912773132324,,7844232.0,,1727167245.3426569,,,8388,,,,14339.31143283844,0.35291666666666666
4.744612693786621,,7846632.0,,1727167246.4849825,,,8389,,,,14340.453758478165,0.36
4.838248252868652,,7849032.0,,1727167247.6257954,,,8390,,,,14341.594571352005,0.3466666666666667
4.899526596069336,,7851432.0,,1727167248.7681444,,,8391,,,,14342.73692035675,0.3358333333333333
4.95339298248291,,7853832.0,,1727167249.906243,,,8392,,,,14343.875019073486,0.34125
5.026554584503174,,7856232.0,,1727167251.0562184,,,8393,,,,14345.024994373322,0.3358333333333333
4.7714314460754395,,7858632.0,,1727167252.2016218,,,8394,,,,14346.170397758484,0.35083333333333333
5.057426452636719,,7861032.0,,1727167253.5424235,,,8395,,,,14347.511199474335,0.34625
5.062117576599121,,7863432.0,,1727167254.6874392,,,8396,,,,14348.656215190887,0.33208333333333334
4.901769161224365,,7865832.0,,1727167255.826298,,,8397,,,,14349.795073986053,0.34541666666666665
4.904550075531006,,7868232.0,,1727167256.974419,,,8398,,,,14350.943195104599,0.33625
4.929625988006592,,7870632.0,,1727167258.1163568,,,8399,,,,14352.085132837296,0.3441666666666667
4.943753719329834,,7873032.0,,1727167259.2490296,,,8400,,,,14353.217805624008,0.34458333333333335
5.004946231842041,,7875432.0,,1727167260.3792489,,,8401,,,,14354.348024845123,0.3325
4.902285099029541,,7877832.0,,1727167261.5092807,,,8402,,,,14355.478056669235,0.34958333333333336
4.987035274505615,,7880232.0,,1727167262.6395705,,,8403,,,,14356.60834646225,0.34875
4.8761067390441895,,7882632.0,,1727167263.7676127,,,8404,,,,14357.73638868332,0.33666666666666667
4.841081142425537,,7885032.0,,1727167264.895849,,,8405,,,,14358.864624977112,0.34291666666666665
4.864856243133545,,7887432.0,,1727167266.0248127,,,8406,,,,14359.99358868599,0.34291666666666665
4.922727584838867,,7889832.0,,1727167267.1571624,,,8407,,,,14361.125938415527,0.34458333333333335
4.960715293884277,,7892232.0,,1727167268.288814,,,8408,,,,14362.257590055466,0.33208333333333334
4.975661277770996,,7894632.0,,1727167269.423576,,,8409,,,,14363.392352104187,0.335
4.876567840576172,,7897032.0,,1727167270.5537353,,,8410,,,,14364.52251124382,0.3408333333333333
5.007423400878906,,7899432.0,,1727167271.686004,,,8411,,,,14365.654779911041,0.3491666666666667
5.022404670715332,,7901832.0,,1727167272.818244,,,8412,,,,14366.787019968033,0.3375
5.177215576171875,,7904232.0,,1727167273.9507687,,,8413,,,,14367.919544696808,0.32375
4.8478264808654785,,7906632.0,,1727167275.0807934,,,8414,,,,14369.049569368362,0.34708333333333335
4.93296282712151,900.0,,,1727167275.6847124,,,8415,,,,14369.653488397598,0.34220098039215685
,,7705032.0,,1727167280.8207088,,,8416,0.12708333333333333,5.6188459396362305,,14374.789484739304,
,,7707432.0,,1727167282.087926,,,8417,0.13416666666666666,5.515270709991455,,14376.056701898575,
,,7709832.0,,1727167283.4079092,,,8418,0.1375,5.612471580505371,,14377.376685142517,
,,7712232.0,,1727167284.6584315,,,8419,0.13083333333333333,5.559528827667236,,14378.627207517624,
,,7714632.0,,1727167285.938195,,,8420,0.13291666666666666,5.635202884674072,,14379.906970977783,
,,7717032.0,,1727167287.208585,,,8421,0.12541666666666668,5.711105823516846,,14381.177361011505,
,,7719432.0,,1727167288.4689548,,,8422,0.12541666666666668,5.601938724517822,,14382.437730789185,
,,7721832.0,,1727167289.7258325,,,8423,0.12541666666666668,5.6281046867370605,,14383.694608449936,
,,7724232.0,,1727167290.940184,,,8424,0.12458333333333334,5.690242767333984,,14384.908960103989,
,,7726632.0,,1727167292.1953502,,,8425,0.13791666666666666,5.513717174530029,,14386.16412615776,
,,7729032.0,,1727167293.4545488,,,8426,0.13875,5.566266059875488,,14387.42332482338,
,,7731432.0,,1727167294.7127938,,,8427,0.12541666666666668,5.611677646636963,,14388.681569814682,
,,7733832.0,,1727167295.9796798,,,8428,0.13583333333333333,5.420730113983154,,14389.948455810547,
,,7736232.0,,1727167297.2328374,,,8429,0.11625,5.588212013244629,,14391.201613426208,
,,7738632.0,,1727167298.4944077,,,8430,0.135,5.558183193206787,,14392.463183641434,
,,7741032.0,,1727167299.7440739,,,8431,0.12458333333333334,5.680574417114258,,14393.712849855423,
,,7743432.0,,1727167300.9607909,,,8432,0.13375,5.640096187591553,,14394.929566860199,
,,7745832.0,,1727167302.2136285,,,8433,0.13666666666666666,5.592931270599365,,14396.182404518127,
,,7748232.0,,1727167303.4732933,,,8434,0.13875,5.594972610473633,,14397.442069292068,
,,7750632.0,,1727167304.6142886,,,8435,0.14083333333333334,5.53859806060791,,14398.583064556122,
,,7753032.0,,1727167305.8649275,,,8436,0.13416666666666666,5.5089850425720215,,14399.833703517914,
,,7755432.0,,1727167307.1222742,,,8437,0.12625,5.55225944519043,,14401.09105014801,
,,7757832.0,,1727167308.3750443,,,8438,0.1225,5.684412956237793,,14402.34382033348,
,,7760232.0,,1727167309.591025,,,8439,0.13416666666666666,5.582079887390137,,14403.559801101685,
,,7762632.0,,1727167310.8114765,,,8440,0.13958333333333334,5.470372200012207,,14404.780252456665,
,,7765032.0,,1727167311.948486,,,8441,0.14083333333333334,5.5058135986328125,,14405.917262077332,
,,7767432.0,,1727167313.1302865,,,8442,0.1275,5.547514915466309,,14407.09906244278,
,,7769832.0,,1727167314.2683778,,,8443,0.13125,5.566429615020752,,14408.23715376854,
,,7772232.0,,1727167315.3943963,,,8444,0.12833333333333333,5.661940097808838,,14409.36317229271,
,,7774632.0,,1727167316.5237832,,,8445,0.13333333333333333,5.577025890350342,,14410.492559194565,
,,7777032.0,,1727167317.6510284,,,8446,0.12291666666666666,5.684298038482666,,14411.619804382324,
,,7779432.0,,1727167318.7797718,,,8447,0.13708333333333333,5.551459789276123,,14412.748547792435,
,,7781832.0,,1727167319.9065578,,,8448,0.11875,5.702438831329346,,14413.87533378601,
,,7784232.0,,1727167321.0350986,,,8449,0.12083333333333333,5.628518104553223,,14415.003874540329,
,,7786632.0,,1727167322.1644957,,,8450,0.12541666666666668,5.548266887664795,,14416.133271694183,
,,7789032.0,,1727167323.2932649,,,8451,0.13791666666666666,5.549628257751465,,14417.2620408535,
,,7791432.0,,1727167324.4220517,,,8452,0.1225,5.667534828186035,,14418.390827655792,
,,7793832.0,,1727167325.5493817,,,8453,0.12208333333333334,5.667396545410156,,14419.518157720566,
,,7796232.0,,1727167326.674059,,,8454,0.13791666666666666,5.4919819831848145,,14420.64283490181,
,,7798632.0,,1727167327.7992396,,,8455,0.13083333333333333,5.599341869354248,,14421.768015623093,
,,7801032.0,,1727167329.1100779,,,8456,0.11791666666666667,5.6862406730651855,,14423.078853845596,
,,7803432.0,,1727167330.2436862,,,8457,0.12583333333333332,5.546753406524658,,14424.212462186813,
,,7804632.0,,1727167331.006237,,,8458,0.13166666666666665,5.678668022155762,,14424.975013017654,
,900.0,,,1727167331.5488715,,,8459,0.1301372549019608,5.592910530987908,,14425.517647504807,
,,7713600.0,,1727167337.1779077,0.01647903211414814,,8460,,,0.995,14431.146683692932,
,,7716000.0,,1727167338.9218395,0.03147188574075699,,8461,,,0.98875,14432.890615463257,
,,7718400.0,,1727167340.6675785,0.05684317275881767,,8462,,,0.9845833333333334,14434.636354446411,
,,7719768.0,,1727167341.842409,0.04792853072285652,,8463,,,0.9868421052631579,14435.811184883118,
,901.0,,,1727167342.2080796,0.03700654149180701,,8464,,,0.9890289449112979,14436.176855564117,
,,7722168.0,,1727167347.7994666,0.027246633544564247,,8465,,,0.99125,14441.76824259758,
,,7724568.0,,1727167349.5497625,0.049067702144384384,,8466,,,0.98625,14443.518538475037,
,,7726968.0,,1727167351.3020775,0.0595913901925087,,8467,,,0.9858333333333333,14445.27085351944,
,,7728336.0,,1727167352.4794629,0.05510867387056351,,8468,,,0.9824561403508771,14446.44823884964,
,902.0,,,1727167352.8683336,0.04686769467441976,,8469,,,0.9869281045751634,14446.837109565735,
,,7730736.0,,1727167358.4485657,0.026436783373355865,,8470,,,0.99125,14452.417341709137,
,,7733136.0,,1727167360.1967766,0.05239908769726753,,8471,,,0.9854166666666667,14454.16555261612,
,,7735536.0,,1727167361.9435072,0.05017092823982239,,8472,,,0.9883333333333333,14455.912283182144,
,,7736904.0,,1727167363.117773,0.04458426684141159,,8473,,,0.9883040935672515,14457.086549043655,
,903.0,,,1727167363.5046887,0.043254854736708793,,8474,,,0.9883286647992531,14457.473464727402,
,,7739304.0,,1727167369.0443957,0.036695461720228195,,8475,,,0.9875,14463.013171672821,
,,7741704.0,,1727167370.797897,0.04380381107330322,,8476,,,0.9879166666666667,14464.766673088074,
,,7744104.0,,1727167372.5406795,0.04616164788603783,,8477,,,0.9866666666666667,14466.509455442429,
,,7745472.0,,1727167373.7185154,0.03211456909775734,,8478,,,0.9897660818713451,14467.687291383743,
,904.0,,,1727167374.11461,0.04060678573257449,,8479,,,0.9877450980392157,14468.083385944366,
,,7747872.0,,1727167379.29861,0.023753561079502106,,8480,,,0.9941666666666666,14473.267385959625,
,,7750272.0,,1727167381.048425,0.032067183405160904,,8481,,,0.99125,14475.017200946808,
,,7752672.0,,1727167382.7927148,0.03801054134964943,,8482,,,0.9883333333333333,14476.761490821838,
,,7754040.0,,1727167383.9689565,0.07561945915222168,,8483,,,0.97953216374269,14477.937732458115,
,905.0,,,1727167384.25919,0.03835696850170275,,8484,,,0.9893790849673203,14478.227966070175,
,,7756440.0,,1727167389.8094456,0.03612646088004112,,8485,,,0.9920833333333333,14483.778221607208,
,,7758840.0,,1727167391.5550058,0.05688212066888809,,8486,,,0.98375,14485.523781776428,
,,7761240.0,,1727167393.2970579,0.05324985831975937,,8487,,,0.9870833333333333,14487.265833854675,
,,7762608.0,,1727167394.4691348,0.06726618856191635,,8488,,,0.9839181286549707,14488.437910795212,
,906.0,,,1727167394.9068153,0.0517087303498546,,8489,,,0.9870448179271709,14488.875591278076,
,,7765008.0,,1727167400.450794,0.04094066843390465,,8490,,,0.9891666666666666,14494.419569969177,
,,7767408.0,,1727167402.197307,0.03748692572116852,,8491,,,0.9904166666666666,14496.166083097458,
,,7769808.0,,1727167403.9422708,0.046723708510398865,,8492,,,0.9879166666666667,14497.911046743393,
,,7771176.0,,1727167405.1182537,0.0429936945438385,,8493,,,0.9868421052631579,14499.08702969551,
,907.0,,,1727167405.4960048,0.04192092676623529,,8494,,,0.988795518207283,14499.464780807495,
,,7773576.0,,1727167411.0589983,0.02478104457259178,,8495,,,0.99375,14505.027774333954,
,,7775976.0,,1727167412.803482,0.01927581988275051,,8496,,,0.9954166666666666,14506.77225804329,
